Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
Scorpio's can withdraw to a quiet place after being hurt only to think of a plan to sting back,1,1,0,0,0,0,0,0,0,0,0
Searching for someone to date   on Tinder at a bar through friends   can feel like an absurd nightmare Or at least a series of,0,0,1,0,0,0,0,0,0,0,0
Searching for someone to date on Tinder at a bar through friends can feel like an absurd nightmare Or at least a series of,0,0,0,1,0,0,0,0,0,0,0
searching for what pro and academic writers have to say about writing anxiety and writersblock,0,0,0,1,0,0,0,0,0,0,0
second day on the job and i already got a dollar tip from a dude whose was constantly twitching his eye LOLOLOL ,0,0,0,0,0,1,0,0,0,0,0
second day on the job and i already got a dollar tip from a dude whose was constantly twitching his eye LOLOLOL cheering,0,0,0,0,1,1,0,0,0,0,0
Seeing an old coworker and his wife mourn the loss of their year old daughter was one of the saddest things I've ever seen   _emoj_cry_ ,0,0,1,1,0,0,0,1,1,0,0
Seeing double am so tired but I always grudge getting off my phone at night   _emoj_face_with_rolling_eyes_,1,0,1,0,0,0,0,0,1,0,0
Seeing huge or really full  backpacks on people fills me with anxiety,0,0,0,1,0,0,0,1,0,0,0
Seeing RIPShawtyLo got me thinking bout other rappers then I thought about  dying and burst into tears Smh,0,0,0,0,0,0,0,1,1,0,0
Seeing something that hurt so much in the past in front of me now and not a single sign of grieve Magicalllll    _emoj_sparkles_ ,0,0,0,0,0,1,1,0,0,0,0
seek to conduct attacks against Israel intended to provoke a reaction that would further inflame feeling within the Islamic world _emoj_bullet_,1,0,0,0,0,0,0,0,0,0,0
Sejejs says Cibulskis missed time in 3rd period due to an injury Wouldn't comment on how serious it is Apparently not a doctor,1,0,0,0,0,0,0,0,1,0,0
semores let's get this mirth SAW keepthetradition   _emoj_heart_   _emoj_heart_   _emoj_atom_symbol_  u0001f3f5  _emoj_grapes_   _emoj_lemon_   _emoj_blossom_   _emoj_baby_chick_   _emoj_hatched_chick_   _emoj_womans_clothes_   _emoj_smiling_imp_   _emoj_smiling_imp_   _emoj_space_invader_   _emoj_cheese_wedge_,0,0,0,0,0,1,0,0,0,0,0
Seriously  I'm sick and grumpy and the only thing that's gonna cheer me up is ordering my xmas food when's it going up   _emoj_cry_ ,1,0,0,0,0,0,0,0,1,0,0
Set a goal to achieve something that is so big so exhilarating that it excites you and scares you at the same time     Bob Proctor,0,0,0,0,0,1,1,0,0,0,0
Set a goal to achieve something that's so big so exhilarating that excites you amp scares you at the same time     BobProctor,0,0,0,0,0,1,1,0,0,0,1
Set n alarm ' I wanna nap but I'm scared I'll wake up tomorrow ',0,0,1,0,0,0,0,0,0,0,0
Shantosh How crazy would it be to walk past and talk to a person everyday never realizing he is suffering from depression or such  ,0,0,0,0,0,0,0,1,1,0,0
She began to squirm beneath  struggling to get out of his relentless grasp When she realized that the attempt was useless,0,1,0,0,0,0,0,0,1,0,0
She gave a playful wink taking the goggles off her head swinging them around her finger 'I would never' ,0,0,0,0,0,1,1,0,0,0,0
she gone make me wanna start that new shit today   _emoj_joy_   _emoj_sob_ ,1,0,1,0,0,0,0,0,1,0,0
She's foaming at the lips the one between her hips  one of many great lyrics,0,0,0,0,0,1,0,0,0,0,1
Should've stayed at school cause ain't nobody here,0,0,1,1,0,0,0,1,1,0,0
Show your new job you're not afraid of new tasks Take on a project be brave make an impression WorkTiveTruth,0,0,0,0,0,1,1,0,0,0,0
Shriekfest is lining up VOLUNTEERS Oct only serious inquiries please  shriekfestcom  see free films ,0,1,0,0,0,0,0,0,0,0,0
Shriekfest is lining up VOLUNTEERS Oct only serious inquiries please  shriekfestcom  see free films  horror,0,1,0,1,0,0,0,0,0,0,0
Side chick's be trying to fuck u like your going to forget about your wife when your done ,1,0,1,0,0,0,0,0,0,0,0
Side chick's be trying to fuck u like your going to forget about your wife when your done terrible,1,0,1,0,0,0,0,0,1,0,0
Sir my concern is not whether God is on our side my greatest concern is to be on God's side for God is always right'  Abraham Lincoln,0,0,0,0,0,1,1,0,0,0,1
Sixth Form see you at in the morning   _emoj_performing_arts_  revolting children yr7 assembly   _emoj_performing_arts_ ,1,1,1,0,0,0,0,0,0,0,0
Skipping meals is the national way of showing disappointment and anger wiz,1,0,0,0,0,0,0,0,0,0,0
Sky news still pushing the Brexit gloom line managing to ignore the fact it's simply not happening 'But in the future',0,0,1,0,0,0,0,0,0,0,0
smh customers getting angry at me bc i aint got no marlboro lights in the gas hut i called them in hours ago fuck you,1,0,1,0,0,0,0,0,0,0,0
Smile at people and see what happens  I think you'll be surprised smile more surprisepeople influenceinternational,0,1,0,0,0,1,1,0,0,0,0
smile every morning to a positive head start with your clients relations,0,0,0,0,0,1,1,0,0,0,0
smile is the respect we give everyone,0,0,0,0,0,1,1,0,0,0,0
smoking weed while you watch pull somebody else over is the most joyous thing ever,0,1,0,0,0,1,1,0,0,1,0
snap music kept me from running into traffic,0,1,0,0,0,0,0,0,0,0,0
So angry about my  order months ago I placed an order of over Card billed Never received  disappointing,1,0,1,0,0,0,0,0,1,0,0
So depressing to watch news today out of bullet news were of rape What's wrong with people india shameless depressing,1,0,1,0,0,0,0,1,1,0,0
So drunk me hid my keys very well sober me couldn't find it anywhere,0,0,0,0,0,0,0,0,1,0,0
so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep pissed  upset tired sad tired hangry ,1,0,0,0,0,0,0,0,1,0,0
so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep pissed angry upset tired sad tired hangry ,1,0,1,0,0,0,0,0,0,0,0
So far ours greet have raised xa3250 for  with more to come in sparkling  ,0,0,0,0,0,1,0,0,0,0,0
so fucking sad when the person you love doesn't try fighting for your happiness when you'd do anything for them,1,0,1,0,0,0,0,0,1,0,0
So going to local news immediately after DesignatedSurvivor turns out to be a smooth transition 'Chaos A raging fire' media ,1,0,1,0,0,0,0,0,0,0,0
So going to local news immediately after DesignatedSurvivor turns out to be a smooth transition 'Chaos A raging fire' media fear,1,0,0,1,0,0,0,0,0,0,0
So happy I live in NYC See you tomorrow  ,0,0,0,0,0,1,1,0,0,0,0
So happy my next class is canceled bcim od tired   _emoj_sob_ ,0,0,0,0,0,1,0,0,0,1,0
So I just opened This message Brooke sent me got me I am weak as the fuck   _emoj_weary_  she is a fucking bully for no reason   _emoj_joy_   _emoj_joy_   _emoj_joy_   _emoj_joy_   _emoj_sob_   _emoj_skull_ ,1,0,1,0,0,0,0,0,0,0,0
So I tried to give her time to sober up while waiting at the our friend's house hours later gal wake up out her nap to vomit again,1,0,1,0,0,0,0,1,1,0,0
So I went to a different grocery store and they had no  I had to buy Helmann's Literally shaking right now,1,0,1,0,0,0,0,0,0,0,0
So I've decided to go talk to Mr Smithrud about that creepy fucking guy since he gave me a fucking anxiety attack this morning,1,0,0,1,0,0,0,0,0,0,0
So is texting a guy 'I'm ready for sex now' considered flirting' shocking,1,0,1,0,0,0,0,0,0,1,0
So looks like  would rather lose all my business than let me apply my credits towards my change fee due to terrorism,0,0,0,1,0,0,0,1,0,0,0
so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns Practice what u preach,1,0,1,0,0,0,0,0,1,0,0
SO many great pics from the show in Tokyo  _emoj_heart_eyes_  I like all his outfits now except the lace one w those horrible pants  _emoj_information_desk_person_ ,0,0,0,0,1,1,0,0,1,0,0
So much news about Pakistan Afghanistan etc We need more cheery news about Frybread Stands Everyone in media just so grim,1,0,1,0,0,0,0,0,1,0,0
So much terrible music playing on the radio has started to make me wonder weather my taste in music is good or just completely shit,1,0,1,0,0,0,0,0,1,0,0
So my Indian Uber driver just called someone the N word If I wasn't in a moving vehicle I'd have jumped out disgusted ,1,0,1,0,0,0,0,0,0,0,0
So my Indian Uber driver just called someone the N word If I wasn't in a moving vehicle I'd have jumped out disgusted offended,1,0,1,0,0,0,0,0,1,0,0
So now yeah I'm home again Still feeling mixed up inside amp kinda gloomy But a little more optimistic that I'll figure this out,0,0,0,0,0,1,1,0,1,0,0
so probably hunger and depression and dissociating equals a weird time anything else,0,0,1,0,0,0,0,1,1,0,0
So she goes first She gets her book signed amp I can barely take their picture cuz I'm shaking   _emoj_sob_   _emoj_sob_   _emoj_sob_   _emoj_sob_   _emoj_sob_ ,0,0,0,1,0,1,0,0,1,0,0
So they threaten to kill kapernick for KNEELING I say every athlete just stop playing until social justice and equality comes forth,1,0,1,1,0,0,0,0,0,0,0
SO to the girl that just hit my carnot only did she get lucky w no scratch but also from being spared the wrath of sleep deprived Kait  _emoj_upside_down_face_,1,0,0,0,0,0,0,0,1,0,0
So when I try I fail and when I don't try I still fail confused and lost,1,0,1,0,0,0,0,1,1,0,0
SOBRIETYxae   trying to make being sober fashionable can it be done  zeroalcohol soberoctober clubsoda nomorehangovers sober,0,0,0,0,0,1,1,0,0,0,0
Solid starts by Bozzelli and BenEvans Hoping for a good start ,0,1,0,0,0,1,1,0,0,0,0
Some bloke on the train who's obviously trying to provoke West Ham fans by loudly slagging off the stadium to his mate on the phone,1,0,1,0,0,0,0,0,0,0,0
Some of these fb comments andor tweets should make some people realize why black Americans feel the way they do   _emoj_flushed_  ,1,0,1,0,0,0,0,0,0,0,0
Some of these fb comments andor tweets should make some people realize why black Americans feel the way they do   _emoj_flushed_  terrible,1,0,1,1,0,0,0,0,1,0,0
Some people already talks about Halloween  You'll get some dark music to go with it gothic bloody HalloweenHorrorNights,0,0,0,1,0,0,0,0,0,0,0
Some People hate nothing more than a happy confident person Never mind  confident,0,0,0,0,0,1,1,0,0,0,0
Some People hate nothing more than a happy confident person Never mind happy confident,0,0,0,0,0,1,1,0,0,0,0
some people leave toilets in fucking grim states,1,0,1,0,0,0,0,0,0,0,0
Some questions you get on Twitter make you want to despair We've been so battered We complain but aren't convinced things could be better,0,0,1,0,0,0,0,0,1,0,0
Some serious hip shaking going on tonight   _emoj_stuck_out_tongue_winking_eye_ ,0,0,0,0,0,1,1,0,0,0,0
Some vile piece of scum rejoicing in the fact that you have dead children is inhuman and to say it to me is worse still I hope karma knocks,1,0,1,0,0,0,1,0,0,0,0
someone come to fright world w me  _emoj_hugging_face_  _emoj_hugging_face_,0,1,0,1,0,0,0,0,0,0,0
someone explain female human beings to me they're depressing me _,0,0,0,0,0,0,0,0,1,0,0
SOMEONE LET SNAKES IN MY HOUSE I BET IT  I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM  HuckFP2,1,0,1,0,0,0,0,0,0,0,0
SOMEONE LET SNAKES IN MY HOUSE I BET IT  I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM rage HuckFP2,1,0,1,0,0,0,0,0,0,0,0
Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes GBBO,1,0,1,0,0,0,0,0,0,0,0
Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows,1,0,1,0,0,0,0,0,0,0,0
someone teach me how to cheer someone up,0,0,0,0,0,1,1,0,0,0,0
Someone throw a snap dance party for LO Rest Up big Homie   _emoj_pray_   _emoj_fitzpatrick_type_5_,0,1,0,0,0,1,0,0,0,0,0
Someone wake me when  make remix of 'Why'  _emoj_heavy_exclamation_mark_symbol_  ufe0fbw TerrenceCrutcher Election2016 colinkapernick terrorism riots this 2much,1,0,1,1,0,0,0,0,0,0,0
something about opening mail is justvery pleasing,0,0,0,0,0,1,0,0,0,0,0
Something about these cool breezy fall days   _emoj_heart_eyes_   _emoj_fallen_leaf_   _emoj_ear_of_rice_   _emoj_maple_leaf_ ,0,0,0,0,1,1,1,0,0,0,0
something incredibly terrible about my life is i'm years old and still suffering through group projects,0,0,0,1,0,0,0,1,1,0,0
Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs Like a big gleeful spider,0,0,0,0,0,1,0,0,0,0,0
Sometimes I can't believe I've made it this far169 days I threw out my demons n got sober clean n started recoverySobriety is,0,0,0,0,1,1,1,0,0,0,0
Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison ,1,0,0,0,0,0,0,0,1,0,0
Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison anger,1,0,1,0,0,0,0,0,0,0,0
Sometimes I get to sit back and be proud of myself for pleasing Him so well,0,0,0,0,1,1,1,0,0,0,0
Sometimes I like to talk about my sadness  Other times I just want to be distracted by friends laughter shopping eating    MHChat,0,0,1,0,0,0,0,0,1,0,0
Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,0,0,0,0,0,0,1,0,0,0,0
Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv I still stand a chance ,1,0,1,0,0,0,1,0,0,0,0
Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv I still stand a chance optimism,1,0,1,0,0,1,1,0,0,0,0
Sometimes it takes sadness to know happiness noise to appreciate silence and absence to value presence,0,1,0,0,0,1,1,0,1,0,0
Sometimes people leave you halfway through the wood Do not let it grieve you no one leaves for good youarenotalone nooneisalone,0,0,0,0,0,0,1,0,1,0,1
Sometimes the best motivations come from 'proving them wrong' energy  MotivationalQuotes,0,1,0,0,0,1,1,0,0,0,0
Sometimes the best motivations come from 'proving them wrong' energy relentless MotivationalQuotes,0,0,0,1,0,0,1,0,0,0,0
Sometimes the support network is causing the damage    support Damaged alone tired  hurt nojustice  surivivor NoMore,1,0,0,0,0,0,0,0,1,0,0
Sometimes the support network is causing the damage   support Damaged alone tired lost hurt nojustice depression surivivor NoMore,1,0,1,0,0,0,0,1,1,0,0
Sometimes The Worst Place You Can Be Is In Your Own Head'   quotes worstenemy  thinktoomuch,0,0,1,0,0,0,0,0,0,0,0
Sometimes The Worst Place You Can Be Is In Your Own Head'  quotes worstenemy depression thinktoomuch,0,0,0,1,0,0,0,0,0,0,0
Somewhere between  hope and despair the day after meetingmyabuserincourt  DVSurvivor,0,0,0,0,0,0,1,1,1,0,0
Sorry  definitely going with  next time this is beyond unreasonable   yourappologiesmeannothing,1,0,1,0,0,0,1,0,1,0,0
Sorry  definitely going with  next time this is beyond unreasonable  terrible yourappologiesmeannothing,1,0,1,1,0,0,0,0,1,0,0
Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted ,0,1,0,0,0,0,0,0,1,0,0
Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted fuming,1,0,1,0,0,0,0,0,0,0,0
sorry im so bitter i just i either want a pure ur or literally any card from the sets i like but every time i draw for the sets i likegt,1,0,1,0,0,0,0,0,1,0,0
Sounds like Donald Trump has spent today just making extra extra sure he'd get those frightened white conservative racist votes,1,0,1,0,0,0,0,0,0,0,0
Southampton playing really well here Youngsters Matty Targett and Jake Hesketh in particular and Austin and Long formidable as a front two,0,1,0,0,0,1,1,0,0,0,0
soywax limited edition horror candles going up  Follow us for all the latest news ,0,0,0,1,0,1,0,0,0,0,0
soywax limited edition horror candles going up  Follow us for all the latest news horror,0,1,0,1,0,0,0,0,0,0,0
SRPT Why would Etep patients amp Mom's advocate for a drug if it did not work Anyone listen to the Etep MD's  Adcomm all were elated,1,1,0,0,0,0,0,0,0,0,0
Staff on  FR1005 Asked for info and told to look online You get what you pay for Ryanair  Compensation ,1,0,1,0,0,0,0,0,0,0,0
Staff on  FR1005 Asked for info and told to look online You get what you pay for Ryanair  Compensation awful,1,0,1,0,0,0,0,0,0,0,0
Stars when you shine You know how I feel Scent of the pine  You know how I feel Freedom is mine I know how I feel I'm feelin' good,0,0,0,0,0,1,1,0,0,0,0
Starting not to give a fuck and stopped fearing the consequence,1,0,1,1,0,0,0,0,0,0,0
STAY JADED everyone is terrible,1,0,1,1,0,0,0,0,0,0,0
Step out of your comfort zone  Go for risks Face things you fear   This is when life starts to happen  cpd,0,0,0,0,0,0,1,0,0,0,1
stg I been in pine bluff all morning and to piss me off even more my damn shoes came in as a size I KNOW I SAID  _emoj_face_with_rolling_eyes_  _emoj_face_with_rolling_eyes_  _emoj_face_with_rolling_eyes_  _emoj_face_with_rolling_eyes_ FML,1,0,1,0,0,0,0,0,1,0,0
still shaking though   _emoj_upside_down_face_,0,0,0,1,0,1,0,0,0,0,0
Still waiting to see if my  will make an appearance next week  two months today it was ordered  badservice,1,0,1,0,0,1,0,0,1,0,0
Still waiting to see if my  will make an appearance next week  two months today it was ordered shocking badservice,1,0,1,0,0,0,0,0,1,0,0
Still waits for Yang Guess she really needs her sleep or something Kittens feeling kinda dejected right now Offline,0,0,0,0,0,0,0,1,1,0,0
Sting is just too damn earnest for early morning listening ,0,0,0,0,0,1,0,0,0,0,0
Stk is expensive but i'f rather take a bigger female there than tiff You all see how slim she is and how she loves to eat,0,0,1,0,0,1,0,0,0,0,0
Stoked that the concept of 'label exclusivity' is becoming faux pas Always believed it held artists back while creating label distrust,1,1,0,0,0,0,0,0,0,0,0
Stop tracking back you fucking potato faced cunt errrr infuriating   _emoj_angry_   _emoj_angry_   _emoj_angry_   _emoj_angry_   _emoj_angry_  angry Rooney mufc,1,0,1,0,0,0,0,0,0,0,0
streets of rage was hard to find for a while and then Itunes stepped in and the guys doing the vinyl  made it so simple,0,0,0,0,0,1,1,0,0,0,0
Stupid people piss me offbusted my assand my coworker takes off with all the tipsthnx for nothing  thatsmyluck,1,0,1,0,0,0,0,0,0,0,0
Stupid people piss me offbusted my assand my coworker takes off with all the tipsthnx for nothing angry thatsmyluck,1,0,1,0,0,0,0,0,0,0,0
Styles to Love now at Zales  Three sparkling styles to love Stop by and shop in store today,0,0,0,0,0,1,0,0,0,0,0
Successful people always have two things on their lips silence nd smile smile to avoid problems nd silence to avoid the problems too,0,0,0,0,0,1,0,0,0,0,0
sure ohio state is terrible ohio is awful etc etc  these feelings began with the toldeo war   so maybe don't campaign there,1,0,1,0,0,0,0,0,0,0,0
survivor is back SurvivorMillennialsVsGenX so happy to see you  ,0,0,0,0,0,1,1,0,0,0,0
survivor is back SurvivorMillennialsVsGenX so happy to see you  happy,0,0,0,0,1,1,1,0,0,0,1
Swear to God don't get a smart meter from your power company months of daft bills visits from British Gas  stressed,1,0,1,1,0,0,0,1,1,0,0
Swear to God don't get a smart meter from your power company months of daft bills visits from British Gas nightmare stressed,1,0,0,1,0,0,0,0,1,0,0
T minus hours till I meet with a designer who wants me to model his new fashion line   _emoj_grimacing_   _emoj_no_mouth_  ,0,1,0,0,0,0,0,0,0,0,0
T minus hours till I meet with a designer who wants me to model his new fashion line   _emoj_grimacing_   _emoj_no_mouth_  nervous,0,0,0,1,0,0,0,0,0,0,0
Take heart amid the deepening gloom that your dog is finally getting enough cheese   National Lampoon 'Deteriorada',0,0,1,0,0,0,1,0,0,0,0
Take heart amid the deepening gloom that your dog is finally getting enough cheese National Lampoon 'Deteriorada',1,0,0,0,0,0,0,0,0,0,0
Take my kindness for weakness when you acting silly keeping it ain't your fortxe9  ChrisBrown TeamBreezy,1,0,0,0,0,1,1,0,0,0,0
Take my kindness for weakness when you acting silly keeping it ain't your fortxe9 breezy ChrisBrown TeamBreezy,0,0,0,0,0,1,1,0,0,0,0
Take public opinion on revenge with Pakistan if govt is unable to decide   ,1,0,0,0,0,0,0,0,0,0,0
Taking a break from the wedding to rage at the general stupidity of certain people on the internet,1,0,1,0,0,0,0,0,0,0,0
talk about a mood pickup i went from depressed to elated so fast,0,0,0,0,0,1,0,0,0,1,0
Talking about our Problems is our greatest Addiction  Break the habit  Talk about ur Joys  quote optimism problemsolving behappy,0,0,0,0,0,1,1,0,0,0,0
Tasers immobilize if you taser someone why the fuck do you need to shoot them one second later This is really sick  wtf murder,1,0,1,0,0,0,0,0,0,0,0
Tasers immobilize if you taser someone why the fuck do you need to shoot them one second later This is really sick rage wtf  murder,1,0,1,0,0,0,0,0,1,0,0
Taurus for the most part you have perfect control over your Emotions and you are careful not to be so sulky around anyone,0,0,0,0,0,0,1,0,0,0,0
tbh amy i don't know why you need to sort your life out it's looks like your having a great time' thanks tiff   _emoj_joy_   _emoj_heart_ ,0,0,0,0,0,1,1,0,0,0,0
Tell me how I'm supposed to feel broken hateful guilty love sadness,0,0,0,0,0,0,0,1,1,0,0
Terencecutcher Tulsa the man onthe helicopter said he looks like a bad dude that is the problem when they see black they see bad ,1,0,1,0,0,0,0,0,1,0,0
Terencecutcher Tulsa the man onthe helicopter said he looks like a bad dude that is the problem when they see black they see bad sad,0,0,0,0,0,0,0,1,1,0,0
Termination rate is at I gotta make some things shake,1,0,1,0,0,0,0,0,0,0,0
terribledebatequestions has given me so many laughs this afternoon Thanks Twitter  cleverpeople,1,0,1,0,0,1,0,0,0,0,0
terribledebatequestions has given me so many laughs this afternoon Thanks Twitter hilarious cleverpeople,0,0,0,0,1,1,1,0,0,0,0
TerribleDebateQuestions Madame Secretary isn't it true that Russia is behind all terrorism,0,0,0,1,0,0,0,0,0,0,0
Terrorism can be destroyed easily if wholeworld came together great strengththey could destroy this fear from humanity,0,0,0,1,0,0,1,0,0,0,0
Texans played horrible  Bad play calling bad protection of the ball bad coaching bad defense bad overall performance Texans ,1,0,1,1,0,0,0,0,1,0,0
Texans played horrible  Bad play calling bad protection of the ball bad coaching bad defense bad overall performance Texans horrible,1,0,1,1,0,0,0,0,0,0,0
TGIF Hope everyone that needs to find recovery can and that our friends stay sober this weekend  ,0,1,0,0,1,1,1,0,0,0,0
Thank God she warned me before I walked to that sink cause lord knows I would've been sick to my stomach and would've wanted to sue lbvfs,0,0,1,0,0,1,1,0,0,0,0
Thank god the feds did not raise rates Assume they are nervous about a world where is the new employee  form  amp the safety net is zilch,0,1,0,0,0,1,1,0,0,0,1
Thank you  for teaching me how to live again It's been so long since amp this ride is about to be exhilarating I just know it,0,0,0,0,0,1,1,0,0,0,0
Thank you  giving me a free coffee for bringing my reusable cup to the airport because it was 1st time you saw one But depressing,0,0,1,0,0,0,0,0,1,0,0
Thanks for ripping me off again Luthansa   _emoj_euro_sign_ not enough for a one way flight to man from Frk then   _emoj_euro_sign_ for a bag then free at gate ,1,0,1,0,0,0,0,0,0,0,0
Thanks for ripping me off again Luthansa   _emoj_euro_sign_ not enough for a one way flight to man from Frk then   _emoj_euro_sign_ for a bag then free at gate awful,1,0,1,0,0,0,0,0,0,0,0
Thanks to all the sober drivers The real winners of the night ClemvsGT,0,0,0,0,0,1,0,0,0,0,0
That boy so intimidated he go back and say dumb mess like that   _emoj_thinking_face_ lol boy please you know good and well,1,0,1,0,0,1,0,0,0,0,0
That feel when you travel miles to pick up a form that arrives in the post two days after you leave ,1,0,1,0,0,1,0,0,0,0,0
That feel when you travel miles to pick up a form that arrives in the post two days after you leave fume,1,0,1,0,0,0,0,0,0,0,0
That feeling you get when you know the information but scared you might do bad on a test collegelife nervous   _emoj_disappointed_relieved_   _emoj_disappointed_relieved_ ,0,0,0,1,0,0,0,1,1,0,0
That grudge you're holding keeps making an appearance because God wants you to deal with it,0,1,0,1,0,0,1,0,0,0,0
That heart pounding goosebumping nightmare experience   _emoj_fearful_  Woke up in the morning with that scary bad dream of mine   _emoj_cold_sweat_ ,0,0,0,1,0,0,0,1,0,0,0
That last minute was like watching a horror show GBBO   _emoj_disappointed_relieved_ ,0,0,1,1,0,0,0,0,1,0,0
That moment of panic when your zipper gets stuck when you're in the bathroom and you realize the only way out of your jeans is scissors,0,0,0,1,0,0,0,0,0,0,0
That was a lovely story to actually see Ruth and hubby who won the cashcow It was so funny when she left the phone happy   _emoj_blush_ ,0,0,0,0,1,1,1,0,0,0,0
That's how you start a season that's how you open the show show them how dark hell can get Empire,0,0,0,0,0,0,1,0,0,0,0
That's me for the evening though Way too lit to finish these off properly without causing some serious mischief,0,1,0,0,0,0,1,0,0,1,0
That's really it for my madden career that game sucks  ea sports does a piss poor job every year on that shit,1,0,1,0,0,0,0,0,1,0,0
The 2nd step to beating anxiety or depression is realising that it's not about waiting for  Take action yourself now,0,0,0,0,0,0,0,0,1,0,0
The American Idiot record turns twelve today it changed my preppy middle school heart into a desolate punk rock desert I am forever grateful,1,0,0,0,0,1,0,0,0,0,0
The amount of laughter ready to leave my body if United lose is unreal,0,0,0,0,0,1,0,0,0,0,0
The Apocalypse has hit our gym and it's  nothing what I thought it would be  Everyone is wearing vests What if it's contagious ,1,0,0,1,0,0,0,0,0,0,0
The Apocalypse has hit our gym and it's  nothing what I thought it would be  Everyone is wearing vests What if it's contagious afraid,0,0,0,1,0,0,0,0,0,0,0
the bee sting still suck i feel sick,1,0,0,0,0,0,0,0,0,0,0
The best part of this day Jesus is to snuggle up in your embraceto rest in your arms and know you love me  _emoj_heart_   _emoj_heart_  sweetEmbrace ,0,0,0,0,1,1,1,0,0,0,0
The best part of this day Jesus is to snuggle up in your embraceto rest in your arms and know you love me  _emoj_heart_   _emoj_heart_  sweetEmbrace delight,0,0,0,0,1,1,1,0,0,0,0
The best revenge is to move on get over it and continue to succeed Never give someone the satisfaction of watching you suffer,1,0,0,0,0,1,1,0,0,0,0
The book that can start improving your relationship tonight  Taking you on a journey of fun laughter romance and metaphysics  htt ,0,0,0,0,1,1,1,0,0,0,0
The bounty hunter things a bit lively,0,0,0,0,0,1,0,0,0,0,0
the Bushes were good with the forces of resentment when it made them money and gave them power Now that it doesn't they've changed tunes,1,0,1,0,0,0,0,1,1,0,0
The Car' A middle of the road horror film that in the hands of a better filmmaker could've been a hell of a lot better,0,0,1,1,0,0,0,0,0,0,0
The current run of superman continues to be a delight You can feel the love poured into it by everone on the creative team superman,0,0,0,0,1,1,1,0,0,0,0
The difference between someone's selfies when they're happy vs unhappy is absolutely amazing,0,0,0,0,0,1,0,0,0,1,0
The ecosystem is meant to break thru the wall of apprehension It's easy to follow a fave music star amp watch their goings on  _emoj_en_dash_ but dentists,0,1,0,0,0,0,1,0,0,1,0
the fact everyone is selling their kanye tickets or are buying them for less than is unbelievably hilarious to me,0,0,0,0,0,1,1,0,0,0,0
The fact I haven't had to wear a bra for a week and knowing I'll have to start wearing one again after tomorrow is depressing   _emoj_face_with_rolling_eyes_  _emoj_face_with_rolling_eyes_,1,0,0,0,0,0,0,0,1,0,0
The fact that we have a presidential candidate that speaks the way Trump does is alarming I thought higher of my peers FDT16,1,0,1,1,0,0,0,0,0,1,0
The feeling of taking someone's life is either scarring or exhilarating but for people need to realize that we're going to die at some,1,0,1,1,0,0,0,0,1,0,0
The focal points of war lie in terrorism and the UN needs to address violentextremism,0,0,0,1,0,0,0,0,0,0,0
the girl sitting in front of me is chewing her gum like a cow amp im ready to snap   _emoj_hugging_face_,1,0,1,0,0,0,0,0,0,0,0
The greatest fear dogs know is the fear that you will not come back when you go out the door without them Stanley Coren,0,0,0,1,0,0,0,0,0,0,0
The horrible puns for the day have been made I shall return to my cage in a dark corner by myself while crying amp laughing hysterical now,0,0,0,0,0,1,0,0,1,1,0
The house no longer echoes with our laughter We light up our memories of the home and sit in the cold waiting amwriting nostalgia,0,0,0,0,0,1,0,0,1,0,0
The human race has one really effective weapon and that is laughter  Mark Twain,0,0,0,0,0,1,1,0,0,0,0
The immense importance of football is sometimes scary When you don't win you are responsible for so many unhappy people   Arsene Wenger,0,0,0,0,0,0,0,0,1,0,0
The immense importance of football is sometimes scary When you don't win you are responsible for so many unhappy people Arsene Wenger,0,0,0,0,0,0,0,1,0,0,0
The irony and hilarity of making Taylor Lautner super cold all the time is not lost on me God I missed this show   _emoj_joy_  ScreamQueens,0,0,0,0,0,1,0,0,1,0,0
The irony in that last is that Republicans  more likely to watch Fox News  distrust the news media more Yet they can't see Fox's lies,1,0,1,0,0,0,0,0,0,0,0
The jovial laughter that Trump and his lackeys showed when Don King used the N word was a truly bizarre sight,1,0,1,0,0,1,0,0,0,0,0
The kid at the pool yelling is about to get a foot up his ass shutup parents kids ,1,0,1,0,0,0,0,0,0,0,0
The kid at the pool yelling is about to get a foot up his ass shutup parents kids horrible,1,0,1,0,0,0,0,0,0,0,0
