Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
 evidently  feels above norms SHOW the tax return if you have nothing to ,1,0,1,0,0,0,0,0,0,0,0
 I'm so lively for listen  _emoj_heart_   _emoj_grinning_ ,0,0,0,0,1,0,1,0,0,0,0
 huff puff,0,0,0,0,0,0,0,0,0,0,0
   due to hearty lawsuit NASCAR will raise beer prices to accommodate for losses,1,1,0,0,0,0,0,0,0,0,0
 ha freshers blues would love to re do all again  ha nice tshirt  vote for Pedro,0,0,0,0,1,1,1,0,0,0,0
  how on earth can I send an email to you Very annoyed customer fuming,1,0,1,0,0,0,0,0,0,0,0
GBBO is such a homely pure piece of tv gold Channel will attempt to tart it up Mary Sue and Mel gone It's over I'm out   _emoj_wave_  ,1,0,1,0,0,0,0,0,0,0,0
And you as well sparkling      ,0,0,0,0,1,1,1,0,0,0,0
I almost feel offended that she thinks that's a big deal She's knows I'll literally do anything for her or Kai,1,0,1,0,0,0,0,0,0,0,0
If children live with ridicule they learn to feel shy,0,0,1,1,0,0,0,0,1,0,0
mustache_harbor TiburonChamber plus a hearty pour of yachtrock by mustacheharbor ,0,0,0,0,1,0,1,0,0,0,0
Watch this amazing lively broadcast by mae  musically,0,0,0,0,1,0,1,0,0,1,0
Watch this amazing lively broadcast by  lively musically,0,0,0,0,1,1,1,0,0,0,0
Sigh  saddness afterellen shitsucks,0,0,0,0,0,0,0,0,1,0,0
Marcos Rojo Marcos Rojo running down the wing Loved by the blues feared by the reds,0,1,0,0,1,1,1,0,0,0,1
ilofitt is laughter happiness spiritual mental physical pizza Just kidding about the pizza Work hard in all facets for a fitlife,0,0,0,0,1,1,1,0,0,0,0
Queen Bey will be smiling over sixth this afternoon,0,0,0,0,1,1,0,0,0,0,0
survivor is back SurvivorMillennialsVsGenX so happy to see you  happy,0,0,0,0,1,1,1,0,0,0,1
After idk why I start feeling so depress sad and lonely,0,0,0,0,0,0,0,1,1,0,0
blackish always has me rollin hilarious,0,0,0,0,1,0,0,0,0,0,0
Yo Yo Yomy name is DarthVader  I feel like I need to puff on my inhaler I'm no rapper but that was some sick bars  bars rap,0,0,1,0,0,0,0,0,1,0,0
 lt took another sip We've had some earth shattering soul exhilarating sex You think black souls can have that kind of gt,0,1,0,0,1,0,0,0,0,0,0
 Hell is hot and boiling isi ewu,1,0,1,0,0,0,0,0,0,0,0
 oh sorry if I've discouraged you   _emoj_joy_ ,0,0,0,0,0,0,0,0,1,0,0
new madden video was gonna be up but xbox is being an ahole and not going through   _emoj_face_with_rolling_eyes_  _emoj_face_with_rolling_eyes_ struggles,1,0,1,0,0,0,0,0,1,0,0
Lament a  saddened heart so far amp  yet so near the years so tough amp scarred this lonesome road still feared depression   poetry poem,0,0,0,1,0,0,0,0,1,0,0
Just had a massive argument with my alarm today I didn't want to get up I don't know how we're going to fix this by tomorrow morning   _emoj_confused_ ,1,0,1,0,0,0,0,0,0,0,0
 awe I love you kid,0,0,0,0,1,1,0,0,0,0,0
 We should be ignoring these rioters like the current administration ignores terrorism This will obviously make it stop,1,0,1,1,0,0,0,0,0,0,0
I love my black people I really really do But  my people really do irritate the living hell outta me all cause I'm different   _emoj_expressionless_ ,1,0,1,0,0,1,0,0,0,0,0
Remember the twinkie scare  tbt,0,0,0,1,0,0,0,0,0,0,0
  specific amp intentional way And part of that intention is to provoke conversation around systemic racism towards blacks,1,0,1,0,0,0,0,0,0,0,0
Back on my bully,1,0,1,0,0,0,0,0,0,0,0
ADHD amp anxiety are IRRELEVANT Anyone will be EVICTED if a significant amount of rent HAS NOT BEEN PAID  mentalhealth aside CantPay,1,0,1,1,0,0,0,1,1,0,0
  Crushes are for kids Just like trix  How bout some full blown up Love that makes you quiver deep down into your core Y E S ,0,0,0,0,0,1,0,0,0,0,0
I miss my naivety and blind optimism,0,0,0,1,0,0,1,1,1,0,0
I gave up on the U20 Rugby bet on the Roosters  nrl,0,0,0,0,0,0,0,1,1,0,0
   Connor said he's worried that Jack will steal his girls on a night out ,0,0,0,1,0,0,0,0,1,0,0
Super shitting it about this tattoo ,1,1,1,1,0,0,0,0,0,0,0
And getting offended or furious that a writers style isnt to your taste is ultimately daft I suppose,1,0,1,0,0,0,0,0,0,0,0
Can't believe  ring my parents NOW when they go tomorrow to say no disabled washing facility for my wheelchair bound dad ,1,0,1,0,0,0,0,0,1,1,0
ethan was with someone in the car when he did his revenge on grayson,1,0,1,0,0,0,0,0,0,0,0
hate going to the doctor on so many levels but least I can go sleep with a smile just watched Dwight on live nation,0,0,0,0,1,0,1,0,0,0,0
Happy 69th  May u keep haunting us for many years  writing,0,0,0,0,1,1,0,0,0,0,0
 their whole team is limited when they're on the field  terrible,1,0,1,1,0,0,0,0,1,0,0
 you should be criminalized for posting a pic of that brown frown Get a pic of some jack or cookies or diesel Join up ,1,0,1,0,0,0,0,0,0,0,0
When you wake up from a dream laughing at something stupid and that makes you laugh more hilarious,0,0,0,0,1,0,0,0,0,1,0
  I feel strongly that we need to work together to right this dreadful wrong,0,0,0,0,1,0,1,0,0,0,1
It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise,0,0,0,0,0,0,0,0,1,0,0
im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack,0,0,0,1,0,0,0,0,1,0,0
A joyous first webiversaryweb mitzvah to Smithsonian's      ,0,0,0,0,1,1,1,0,0,0,1
 Attempts by Western degenerates imply that DPRK stoops to levity will be met by devastating nuclear retaliation,1,0,1,1,0,0,0,0,1,0,0
     terrorist attack and terrorism already exists in the history of islam,1,0,1,1,0,0,0,0,0,0,0
Vale Vale Sip sangria and taste tantalizing tapas   's fiery flamenco nights MinutesFromHoM SilverLake LA Flamenco,0,0,0,0,1,0,0,0,0,1,0
The time has now come that we have to combat this wave of terrorism with the right tools of the trade  HH  BanWahhabism,1,0,1,1,0,0,1,0,0,0,0
  included for maximum sadness,0,0,0,0,0,0,0,0,1,0,0
 yeah I've only seen that floated online as a theory it was probably made up by a bitter stan I ignore pets v vets crap too,1,0,1,0,0,0,0,0,0,0,0
Dad asked if I was too hungover to function today Little does he know I stayed sober last night so i could get shit faced tonight   _emoj_sweat_smile_ ,0,1,0,0,1,0,0,0,0,0,0
I really wanna go fright night at Thorpe Park next month   _emoj_ghost_ ,0,1,0,0,1,0,0,0,0,0,0
Welp I'm off to get my anxiety meds now Empire,0,0,0,1,0,0,0,0,1,0,0
I am just so bitter today   _emoj_neutral_face_ ,1,0,1,0,0,0,0,1,1,0,0
If you sober better roll another Dutch or if u don't smoke nigga better pour another cup   _emoj_maple_leaf_   _emoj_bottle_with_popping_cork_ ,0,0,0,0,1,0,0,0,0,0,0
I just want to say social media isn't here to bully that has to be stopbullying  Please be kind to eaxh other lovewins,1,0,0,0,0,1,0,0,0,0,0
Yet we still have deaths road rage amp violations on the road despite a widely accepted concept of 'personal accountability' while driving,0,0,1,1,0,0,0,0,1,0,0
can't believe Achilles killed me angry,1,0,1,0,0,0,0,0,1,0,0
My wedding is in two weeks and I'm actually really nervous I just want things to go right I don't want to get sick or get canceled ,0,1,0,1,0,0,0,1,1,0,0
firsttweetever sippin hotchocolate wondering why I finally gave in lt3 haha hellloooootwitter  its because facebookisforfamily rage,1,0,1,0,1,0,0,0,0,0,0
The snapsInsta pics I see of the friends I made while in Cali are so unbelievably depressing cause there's no place I'd rather be but there,0,0,1,0,0,0,0,1,1,0,0
 It's terrible We're going to the local fishchip place in Kirribilli terrible,1,0,1,1,0,0,0,0,1,0,0
me tis a dreary day today friend he's a teenager not Shakespeare's reincarnation   im such a dumbass lol,1,0,1,0,1,0,0,0,0,0,0
   it was indeed lovely and the team were incredibly attentive and on the ball Cheese was a lively gesture,0,0,0,0,1,0,1,0,0,0,0
Be content  Life is too short ,0,0,0,0,1,0,1,0,0,0,0
 but still your my favorite person in DF besides grim,0,0,0,0,1,1,1,0,1,0,1
I'm a walking ball of stress and anxiety lol,0,0,0,1,0,0,0,0,0,0,0
   80s new wavetechno  or jazz  blues depending my mood,0,1,0,0,1,0,0,0,0,1,0
     Have you read the OT and Pauline Epistles They have countless horrid rules,0,1,1,1,0,0,0,0,1,0,0
i just spent on big little sis tomorrow and i am beyond happy about it SAW mirth mums,0,0,0,0,1,0,0,0,0,0,0
  wow not heard this in forever Random but great  xph,0,0,0,0,1,1,0,0,0,0,0
Chris ate all my mac n cheese so imma eat all his taffy ,1,0,0,0,0,0,0,0,1,0,0
 check out the article on  on  ,0,0,0,0,0,0,0,0,0,0,0
 yep amp I stayed in pjs all day too lol x,0,0,0,0,1,0,0,0,0,0,0
We are raging angry12 bil  for pro LiarsActors the most useless people in america Where is ours for working X harder ,1,0,1,0,0,0,0,0,1,0,0
 You are beyond wonderful  Your singing prowess is phenomenal but damn I'm just elated to watch you act again ThisIsUs  uf917,0,0,0,0,1,0,0,0,0,0,0
 snow pig  that's hilarious Lmaooo,0,0,0,0,1,0,0,0,0,0,0
Heyyyy warriors  panicattacks,0,0,0,1,0,0,0,0,0,0,0
I'm such a shy person oh my lord,0,0,0,1,0,0,1,1,1,0,0
Who's afraid of the clowns comment down there,0,0,0,1,0,0,0,0,0,0,0
All the fans wanted Man Utd at home in the next round Are you cheering for Northampton or Man Utd right now lufc,0,1,0,0,1,0,1,0,0,0,0
 you are grim mate,0,0,1,0,1,0,0,0,1,0,0
 I've been disconnected whilst on holiday   _emoj_triumph_  but I don't move house until the 1st October   _emoj_thinking_face_ furious,1,0,1,0,0,0,0,0,0,0,0
Misery loves company The church ought to be a place where it finds none Pastor Kris Theobald joy ,0,0,0,0,1,0,1,0,0,0,0
Every dancers dream song  worldpower,0,0,0,0,1,0,1,0,0,0,0
Thatmoment you're watching worstcelebritycooks and your bubble is burst by finding out KyleXY is gay and married  _emoj_sob_  nochance KindaDontMind  _emoj_wink_ ,0,0,1,0,1,0,0,0,1,1,0
Zeph 'The Lordis in your midst a mighty one who will save He will rejoice over you with gladness He will quiet you by his love',0,0,0,0,1,1,1,0,0,0,0
   then I look at you and we burst out laughing,0,0,0,0,1,1,1,0,0,0,1
 What an awful team,1,0,1,0,0,0,0,0,1,0,0
 I remember being awestruck looking around thinking 'You could fit the entire population of our town in here ten times over',0,1,1,0,0,0,1,0,0,1,0
Oh that cheery fucking note good night shit heads X,1,0,1,0,0,0,0,0,0,0,0
ok ok I know my last tweet was terrible,1,0,1,0,0,0,0,1,1,0,0
Rockin to  Bob Dylan singin'  Bob Dylan's 115th Dream on LPCO Klassic Rock classicrock klassicrock rocknroll blues onlineradio,0,0,0,0,1,0,0,0,0,0,0
If anybody needs me I'll be drowning my blues in a sea of whiskey   _emoj_beers_ ,0,0,0,0,1,0,1,0,1,0,0
  as a musician I can tell you that more people get discouraged when learning because of shitty instruments than anything else,1,0,1,0,0,0,0,0,0,0,0
but losing these games are the worst you end up feeling a mixture of anger and sadness and shame and anxiety and it lasts for days,1,0,0,1,0,0,0,0,1,0,0
 I still find you pleasing,0,0,0,0,1,1,0,0,0,0,0
 ummm the blog says 'with Simon Stehr faking 7th'I'll expect an investigation forthwith This is an outrage,1,0,1,0,0,0,0,0,0,0,0
ok yes I get it as much as the next guy  bikes blues amp bbq is frustrating amp loud but these ppl are traveling from all over to come ,1,0,1,0,0,0,0,0,0,0,0
They tend to loosen up a bit when drunk and can seem pretty cheerful,0,0,0,0,1,0,1,0,0,0,0
   I'm there let me know sober,0,1,0,0,0,0,1,0,0,0,0
Omg someone asked them to sit and they reluctantly moved with a huff Biiitttccchhhhhh   _emoj_hocho_ ,1,0,1,0,0,0,0,0,0,0,0
Can't even believe just seeing you set my anxiety off   _emoj_rev_hand_with_middle_fing_extended_,0,0,0,0,1,0,0,0,0,0,0
Omg You've got to watch the new series 'This is Us'wow Best tv show I've seen in a long time tears laughter moretears,0,0,0,0,1,1,1,0,1,0,0
AltJ  Hunger of the pine,0,0,0,0,0,0,0,0,0,0,0
 why is there no disabled access at pontefract monkhill terrible,1,0,1,0,0,0,0,0,0,0,0
 A profoundly disappointing experience I have pay almost remedy a defect n the product  sold me ,1,0,1,0,0,0,0,0,1,0,0
Learning to trust God can quiet a troubled amp restless heart bring peace to a weary soul amp eliminate the hopelessness that addiction is,0,0,0,0,1,0,1,0,0,0,0
 stuck on runway after being diverted to Fargo Continuously told just more mins for the past hours No foodwater offered ,1,0,1,1,0,0,0,0,1,0,0
ordered my vacation bathing suits one less thing to fret about,0,0,0,0,0,0,0,0,0,0,0
I seriously miss ahsaftershow with  and  I need to talk about the mamasitas and the hunks of horror,0,0,1,0,0,0,0,0,1,0,0
Ready for that nice breezy calm sunshine weather  _emoj_fallen_leaf_   _emoj_maple_leaf_  Autumn,0,0,0,0,1,0,1,0,0,0,0
People want me to go pine ridge little wound or Oelrichs Starting to think about transferring but I wanna stay at cloud Decisions man,0,0,0,0,0,0,1,0,0,0,0
The best revenge is to move on get over it and continue to succeed Never give someone the satisfaction of watching you suffer,1,0,0,0,1,0,1,0,0,0,0
I genuinely think I have anger issues,1,0,1,0,0,0,0,0,0,0,0
having a pet store worker ask 'do you want to play with them' is the most exhilarating feeling,0,1,0,0,1,0,0,0,0,0,0
Inner conflict happens when we are at odds with ourselves Honor your values and priorities anger innerconflict conflict values,1,1,0,0,0,0,0,0,0,0,0
Update I have yet to hang out with  but I'm still hopeful ,0,0,0,0,0,0,1,0,0,0,0
      I went thru the same thing yesterday panic better2day,0,0,1,1,0,0,0,0,0,0,0
Be happy not because everything is good but because you can see the good side of everything ,0,0,0,0,1,0,1,0,0,0,0
says who are you to compared me with the others I'm just human lit fire burning,1,0,1,0,0,0,0,0,1,0,0
Watch this amazing lively broadcast by  lively musically,0,0,0,0,1,1,0,0,0,0,0
Chart music is pretty much ALL the same horrific,1,0,1,1,0,0,0,0,0,0,0
Dreams dashed and divided like million stars in the night sky,0,0,0,0,0,0,0,1,1,0,0
Drop Snapchat names bored  swap pics,0,1,1,0,0,0,0,0,1,0,0
I don't mean to offend anyone but literally blames everything on white people In some cases it's true but a lot of times it's not,1,0,1,0,0,0,0,0,0,0,0
If you really care like you state   then I would seriously address sensitivity training to your employees ,0,1,0,0,0,0,1,0,0,0,0
So Mary Berry Mel and Sue have gone with their principles and   has gone with the fame and fortune GBBO  depressing,0,0,0,1,0,0,0,1,1,0,0
Beats is accurately allpowerful with respect to highquality highfrequency speaker in re the extra desolate relating to fireea u2026,0,0,0,0,0,0,0,0,0,0,0
Get to work and there's a fire drill fire  outthere inthedark,1,0,1,0,0,0,0,0,0,0,0
resentment is rlly my shit,1,0,1,0,0,0,0,0,0,0,0
 eh well i can do the sting vs cactus loser leaves wcw match at bash at the beach lol,0,0,0,0,1,0,0,0,0,0,0
Hope was an instinct only the reasoning human mind could kill An animal never knew despair,0,0,0,0,0,0,1,0,0,0,0
A nation with a large part of the population living in fear  of the police is neither great nor free   it's actually a fascist  nation,1,0,1,1,0,0,0,0,0,0,0
  the jest Kara didn't chuckle instead her baby blues were narrowed in on Adam like a warning If his brain wasn't ,0,0,0,0,0,0,0,0,0,0,0
  There's not a metaphor in the world that will get at the hilarity of jpod pronouncing on humor,0,0,0,0,1,0,1,0,0,0,0
 Watch out for memes amp statements designed to make you feel outrage but that don't give you anything to do about situation,1,0,1,0,0,0,0,0,0,0,0
amp I'll actually shoot somebody if I have to not just draw down or expose it to somebody to scare them   _emoj_open_mouth_  Charles,1,0,1,1,0,0,0,0,1,0,0
It takes a man to suffer ignorance and smile Be yourself no matter what they say ,0,1,0,0,0,0,1,0,0,0,0
  sorry to offend u griffin,0,0,0,0,0,0,0,0,1,0,0
Imagine how sad LA fans are gona be when they get eliminatedMan that's gonna be Nirvana a religious experience rejoicing in their misery,0,1,0,0,1,0,0,0,1,0,0
Girlfriends cooking me dinner again spag blow it is not to sure if she need my help   _emoj_joy_   _emoj_joy_  girlfriends happy,0,0,0,0,1,1,1,0,0,0,0
Follow up Follow through Be  success,0,0,0,0,1,1,1,0,0,0,0
Repealremove the 'Johnson Amendment' It is a direct affront to the First Amendment of the Constitution,1,0,1,0,0,0,0,0,0,0,0
   I was having breakfast when I seen this I blew my cereal in the sink,1,0,1,0,0,0,0,0,0,0,0
Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival  murraymcdavid whisky drams,0,1,0,0,1,0,1,0,0,0,0
  it's a shocking revelation,1,1,1,1,0,0,0,0,1,1,0
All I ever wanted was a chance I'm so psyched to start this new chapter newbeginnings timetoprovemyself morethanready,0,1,0,0,1,0,1,0,0,0,0
whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me,1,0,1,0,0,0,0,0,1,0,0
 amen nothing personal mate just tired of all of the complaining from our fans it's Been a relentless tirade of misery,1,0,1,0,0,0,0,0,1,0,0
 BIG thank you for liking my little Pumpkin    She's the smallest of my but is very playful amp wakes me up most mornings,0,0,0,0,1,1,1,0,0,0,0
Learning how to use twitter lost,0,1,0,1,0,0,0,0,1,0,0
angry already,1,0,0,0,0,0,0,0,0,0,0
 Yup And Val basically ignoring the recipe I'm just done I keep bursting into laughter x,0,0,0,0,1,0,1,0,0,1,0
What a horrible track lakeside is   _emoj_flushed_   _emoj_flushed_   _emoj_sleeping_   _emoj_sleeping_ ,1,0,1,0,0,0,0,0,0,0,0
   I dread the comparisons to Queen Mxe1xima Guarantee I will lose followers when that happens,0,0,1,1,0,0,0,1,0,0,0
Try to find the good in the negative The negative can turn out to be good  anxietyrelief  openminded,0,0,0,0,0,0,1,0,0,0,0
 can't be following u pal he's smiling,0,0,0,0,1,0,1,0,0,0,0
 Ciara asks was it a scifi movie Julie amp Jen just stare Claire on her phone Joey bolts when the cab honks LMAO hilarious,0,0,0,0,1,0,0,0,0,0,0
 See you all October 8th  is ready to tear it up keeptalkin wreckinso the40 brandonmanitoba country rock blues,0,1,0,0,1,0,0,0,0,0,0
Sharpened a pencil today haven't sharpened once since   _emoj_pencil_  ufe0f exhilarating,0,0,0,0,1,0,0,0,0,0,0
  I hate winter I dread it's arrival,1,0,1,1,0,0,0,0,1,0,0
The object of literature is to make man a wiser and happier being The poet makes us happy because he tells us how we may become so,0,0,0,0,1,0,1,0,0,0,1
i love those memories that randomly pop into my head  have me smiling like an idiot for ages   _emoj_face_with_tears_of_joy_,0,0,0,0,1,0,0,0,0,0,0
This whole VanRE  extradition might turn into a Pandora's box JT has no idea about that murky corrupt guanxi in China Toad vs Dada ,0,0,1,0,0,0,0,0,0,0,0
My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl I'm so sorry' plz help ,0,0,1,0,0,0,0,0,0,0,0
  again profiling DOESN'T discourage September EDT terror TRUMP FAIL,0,0,1,1,0,0,0,0,1,0,0
me loves being the center of attention in every way also me gets nervous to talk in front of class,0,0,0,1,1,0,0,0,1,0,0
chirp chirp what a beautiful white and red bird   _emoj_bird_ ,0,0,0,0,1,1,1,0,0,1,0
Mary Berry and her reign of terror,0,0,0,1,0,0,0,0,0,0,0
I forgot my hair straightner home I'm feeling lost without it lost lostWithoutMyHairStraightener,1,0,1,0,0,0,0,1,1,0,0
 Ordered before 10pm last night paid for next day Didn't bother to fufill order Now working days for a refund ,1,0,1,0,0,0,0,0,0,0,0
Omg You've got to watch the new series 'This is Us'wow Best tv show I've seen in a long time  tears  moretears,0,0,0,0,1,1,0,0,0,0,0
Sometimes people leave you halfway through the wood Do not let it grieve you no one leaves for good youarenotalone nooneisalone,0,0,0,0,0,0,1,0,1,0,1
Chalk dance notation entree manchester inasmuch as corinthian products that discourage drag branding ARwuEVfqv,0,0,0,0,0,0,0,0,1,0,0
This weather got me fucked up Like you either be sunny and hot or gloomy and cold No in between,1,0,1,0,0,0,0,0,1,0,0
 OMG that's such a beautiful quote breathless amwriting,0,0,0,0,1,1,1,0,0,1,0
I'm ready for October Cooler weather and more horror flicks on TV,0,1,0,1,1,0,1,0,0,0,0
her fingers slide along your thighs caressing the skin before she's leaning down down down and the first lick is teasing n playful,0,0,0,0,1,1,0,0,0,0,0
Watch this amazing lively broadcast by  lively musically,0,0,0,0,1,1,0,0,0,0,0
      average for the massif ,0,1,0,0,1,0,0,0,0,0,0
 don't worry me and my mans  gave him a piece of our mind,1,0,0,0,1,0,1,0,0,0,0
why are people so angry toward veggie burgers at in n out wtf,1,0,1,0,0,0,0,0,0,1,0
Season and Charlie is still a prick lost,1,0,1,0,0,0,0,0,1,0,0
Guys Read my fanfiction if you like lost and housemd I have one of each tvshow link in bio,0,0,0,0,0,0,0,0,0,0,0
I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character,0,0,0,0,0,1,1,0,0,0,1
What the fuck is he even doing  He should be off that's fucking horrific ,1,0,1,0,0,0,0,0,0,0,0
 He has charisma I guess if you like people who looked coked out and speak as if they're a school bully,1,0,1,0,0,0,0,0,0,0,0
 EA sports technical support team really suprised me   _emoj_blush_  SUPRISED ME AT HOW SHIT THEY WERE awful,1,0,1,0,0,0,0,1,1,1,0
new tires amp an alarm system on my car fwm now,0,0,0,0,1,0,1,0,0,1,0
  LOL this day is too gloomy for being people should've canceled and stayed in bed,0,0,1,1,1,0,0,0,1,0,0
is it an insult or compliment to be told i look like a really happy duck,0,0,0,0,1,0,0,0,0,0,0
If I had a little bit of extra money I would blow the whole paycheck and go to one of the two of 's concerts in LA serious,0,0,0,0,0,0,1,0,0,0,0
I've watched ' 2nd Season's 1st episode twice already And here I am still joyful planning on watching it again,0,1,0,0,1,1,0,0,0,0,0
How could such a crookedstuck updelusionaldimamp dark hearted dud be surprised losingampprob also ppl won't let their crimes drop nwo imo,1,0,1,1,0,0,0,0,1,0,0
 hahaha dear d not worry discuss,0,0,0,0,1,0,1,0,0,0,1
 what if lives are attached to real estate Shall I come trash your cameras because I'm angry with what your race is doing,1,0,1,0,0,0,0,0,0,0,0
Should I give the windy tiger those ankle and wrist tapes I didn't include any characterspecific details in the burning fox so,1,0,1,0,0,0,0,0,0,0,0
Last night my stomach was hurting and today I have a horrible headache I can never win,0,0,0,1,0,0,0,1,1,0,0
We floated like butterflies Now you sting like bees',0,0,1,0,1,0,0,0,0,0,0
  Although I don't expect a trumpie to understand the difference between real things and pretend things sad,0,0,1,0,0,0,0,1,1,0,0
I really wish my road rage wasn't so damn bad lmaooooo,1,0,1,0,1,0,1,1,0,0,0
I want to slide into the dms but im too fucking shy ,1,0,0,1,0,0,0,1,1,0,0
If I was friends with me I'd hate me SO MUCH with the amount I bully them,1,0,1,0,0,0,0,0,1,0,0
 not mad but tilting slightly irate is that cool,1,0,0,0,0,0,0,0,0,0,0
 BUT arms focused rage is overpowered it will be getting nerfed It'll still be stronger than fury though,1,0,0,0,0,0,0,0,0,0,0
Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do dread,1,0,1,1,0,0,0,0,1,0,0
Watch this amazing lively broadcast by  lively musically,0,0,0,0,1,0,0,0,0,0,0
I'm not afraid to love I'm afraid of not being loved back,0,0,0,1,0,0,0,0,1,0,0
 lol DK has actually dropped from top of the table surprisingly Arms Warrior is top of the DPS at the moment ,0,0,0,0,0,0,0,0,0,1,0
 it does if one person ruins season for me I will be so angry,1,0,1,0,0,0,0,0,0,0,0
White people irritate me,1,0,1,0,0,0,0,0,0,0,0
 they will come and you will rejoice at their arrival,0,0,0,0,1,0,1,0,0,0,0
 you asshole you made me sexually attacked to a animated bear P,1,0,1,0,1,0,0,0,0,0,0
  Maybe support no Muslim immigration cos they perceive the risk of Islamist ideology amp terrorism as too high,0,0,0,1,0,0,0,0,0,0,0
British humour should offend and challenge mainstream views Hat off to Clarkeson The ultra left should go and kneel before Allah,0,0,0,0,0,0,0,0,0,0,0
 I love parody accounts Well done Vote for Trump lol ,0,0,0,0,1,0,0,0,0,0,0
I took a yr off school and I'm proud to say I got accepted again yo girl is going to finish ,0,1,0,0,1,1,1,0,0,0,0
   ok but why tomorrow a horrible day my day was great,0,0,0,0,1,0,1,0,0,0,0
 I'm distraught   _emoj_sob_  Candice and her pout can piss off,1,0,1,0,0,0,0,0,1,0,0
 This is the most grim piece of laughter I was stricken with all day,0,0,0,0,1,0,0,0,1,0,0
As usual disappointing offense by  Texans,1,0,1,0,0,0,0,1,1,0,0
 Just bought a pack of two medallion beef steaks Got home Cooked them One steak is pork I had one unhappy mother   _emoj_cow_   _emoj_pig_ ,1,0,0,0,0,0,0,0,1,0,0
Watch this amazing lively broadcast by   musically,0,1,0,0,1,0,1,0,0,1,1
Recommended reading Prisoners of Hate by Aaron Beck anger,1,0,0,0,0,0,0,0,0,0,0
 decorations are up all over Jersey already outrage,1,0,1,0,0,0,0,0,0,0,0
not to be That Person u2122 but i get bitter seeing some ravi stans,1,0,1,0,0,0,0,0,0,0,0
I got so much fan's on here Y'all and vixx keep me smiling   _emoj_heart_   _emoj_heart_   _emoj_heart_ ,0,0,0,0,1,1,0,0,0,0,0
Unmatched Party Specialist co  serious job titles,0,0,0,0,0,0,0,0,1,0,0
thank you for finding this   coy,0,0,0,0,1,0,1,0,0,0,1
Come on girl shake that ass for me,0,1,0,0,1,0,0,0,0,0,0
After soul searching I'd like to announce that I've chosen  amp  to be my adopted sisters due to their hilarity,0,0,0,0,1,1,1,0,0,0,0
Hi guys I now do lessons via Skype Contact me for more info skype lesson basslessons teacher free lesson music groove rock blues,0,1,0,0,1,0,0,0,0,0,0
I believe the work I do is meaningful my clients would agree but at the end of the day I feel like a pawn lost in this chaotic world,0,0,0,0,0,0,0,1,1,0,0
  u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather bully,1,0,1,0,0,0,0,0,1,0,0
Hey all you white people out there are you offended when people refer to you as a Cock Asian NoSeriously,1,0,1,0,0,0,0,0,0,0,0
 she was scare not knowing what to do,0,0,0,1,0,0,0,0,0,0,0
     Apparently nothing like the terror cops have of black people,1,0,1,1,0,0,0,0,0,0,0
And thus begins my week holiday   _emoj_smirk_   _emoj_smirk_  holiday cheering ghastinoir rest,0,0,0,0,1,0,0,0,0,0,0
 It's 'EyeforEye' Indian Army never forgives Never Forgets They always take revenge Pakistan breaks laws IA follows,1,0,1,0,0,0,1,0,0,0,1
i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be ,0,1,0,1,0,0,0,1,0,0,0
It's not dread It's called Locks,0,0,0,1,0,0,1,0,0,0,0
  she's famous now begged a living of some mugs fame Work shy freeloader Deserves it all,0,1,0,0,1,0,1,0,0,0,1
Always borrow money from a pessimist He won't expect it back,0,0,0,0,0,0,0,1,0,0,0
Today was horrible and it was only half a day,1,0,1,1,0,0,0,0,0,0,0
i wanna passion and fear,0,0,0,1,0,0,0,1,0,0,0
Wine drunk is the worst version of myself ffs don't even remember seeing basshunter shocking,0,0,0,0,0,0,0,0,0,1,0
 Gonzaga not listed in the article but at they have tremendous value they are top10 team for sure got everything you want,0,0,0,0,1,0,1,0,0,0,0
happiness is not having to set the alarm clock for the next day,0,0,0,0,1,0,1,0,0,0,0
Are you lost in the fury fearing that you'll fail,0,0,1,1,0,0,0,1,0,0,0
The  are in contention and hosting  nation and Camden is empty ,0,1,1,0,0,0,0,1,1,1,0
After spending xa3450  I was offered a xa35 voucher I asked if I could spend it at weekend Was told 'no valid today only' unhappy,1,0,1,0,0,0,0,0,1,0,0
How was Natalie one of the top three favorites toofaced and bitter   _emoj_face_with_rolling_eyes_,1,0,1,0,0,0,0,0,0,0,0
  what I miss ,0,0,0,0,0,0,0,0,1,0,0
    I'd be perched on that unfortunately wrapped in heavy chains sink,0,0,1,0,0,0,0,1,1,0,0
Still can't log into my fucking Snapchat Snapchat ,1,0,1,0,0,0,0,0,0,0,0
I don't want perfect It's too boring and dull,0,0,0,0,0,0,1,0,0,0,0
